first_release_date,id,name,platforms,summary,genres,storyline
1659052800,203991,Find the Cats,"[3, 6, 14]",Cat Lady has lost all of her cats Please find them for her This is a short and easy kidfriendly 3D hidden object game with over a hundred cats to find spread over several areas,[31],Missing
1657324800,203990,Farmland Realm,[6],The little farm is waiting for you to turn into a Farmland Realm,"[13, 32]",Missing
1657324800,203979,Entropic Float,[6],A free dramamystery visual novel with a modern fantasy setting Reach out to the fourteen people trapped inside to find the truth through eighteen endings influenced by but not exclusively bound to your own system time,"[13, 32]",Missing
1657238400,203977,Cowboy Girl,[6],In the Wild West very terrible and foreign monsters have been found up with which you as the young Cowboy Girl who recently bought her first revolver has to fight with them,"[13, 15, 31, 32]",Missing
1658534400,203910,Blast Off Far Away,[6],Shoot to move move to live live to shoot Blast Off Far Away BOFA is a spacethemed topdown arena shooter with a focus on fastpaced arcadeesque gameplay with the unique twist where movement is limited through the use of the players gun,Missing,Missing
1657238400,203861,180 Seconds,[6],In the period of 180 seconds you will analyze every object in your house when the ambulance passes the thunder and the ringing of the phone You live during the time of a pandemic and your mission is to use your realworld knowledge that you have learned about viruses Would you be infected,"[13, 15, 32]",Missing
1657324800,203802,Lovely Moments: Dad and Daughter,[6],Jigsaw puzzle with 6 images about day life of family and fatherhood Enjoy playing theses scenes in 5 levels of difficulty and play minigames to increase your experience,Missing,Missing
1656892800,203763,Stream War,[6],Stream War is a streamingbased game Streamers can link their Twitch account to this game with one click Viewers join this game by commands in twitch comments to spawn characters Viewers can increase their ingame points and compete for rankings,"[13, 32]",Missing
1658188800,203745,Leave No One Behind: la Drang VR,[6],Leave No One Behind is a tactical RTS war game Experience the hardest battles fought during the Vietnam War in 1965 between the US Army and the Army of the Northern Vietnam for landing zones XRay and Albany and for Plei Me special forces camp with incredible level of immersion provided by VR,"[13, 15]",Missing
1657929600,203739,Talking Kiteboards by Flexifoil,[6],Talking Kiteboards is a 12person multiplayer animated kiteboarding racing game You choose from a range of exciting characters and kites as well as kiteboards which have varying skill sets to compete in races against bots or other players Collect and win gold coins to spend on customisation,"[10, 14]",Missing
