,id,name,platforms,storyline,summary,genres,main,extra,completionist,review_score,review_count,people_polled
430,233870,Hi Pizza,[6],In this work you will play the role of the silly cat Pizza who has strayed into the fantasy world of fairy tales and you will pursue the supreme truth of the fantasy world with your partner a clean and beautiful silvergray shecat  You need to collect and use props with great brains and solve one puzzle after another in unexpected ways You will be amazed by the weird answers you will be surprised by your bold attempts um Of course you may click the exit button in confusionas a confused cat,A light fairytale and fantastical deciphering game with a cat being the protagonist,"[2, 9, 31, 32]",,,,,,
431,233678,Minecraft: Legends - Deluxe Edition,"[6, 48, 49, 130, 167, 169]",Missing,Includes the base game and six additional skins,Missing,,,,,,
432,233576,Strayed Lights,"[6, 48, 49, 130, 167, 169]",Play as a newborn flame torn by shadows Progress in a hostile world on a quest to restore your light by facing your inner demons and helping beings along the way Unlock new abilities as your light brightens Find your siblings who went rogue each deformed by a specific emotion Battle these monstrous forms and pacify the emotions that control them Face your inner demons taken form to hinder your progress,An atmospheric action adventure combining a wordless experience with cinematic fights based around colors Restore your light that was torn by shadows and face endearing creatures deformed by their emotions,"[4, 12, 31, 32]",4.09,4.48,5.75,63.0,8.0,20.0
433,233030,Military Enlistment Office Escape Simulator,[6],Missing,Military Enlistment Office Escape Simulator is a game that requires you to do everything you can to escape from those who are knocking on the door at the most inconvenient moment Starring Vovochka who suddenly knocked on the door Open the door or not the choice is yours,"[13, 31, 32]",,,,,,
434,231403,The Unfound Soul,[6],Missing,Unlock the ultimate power in this turnbased roguelike adventure game where youll combine artifacts to create even more powerful ones Collect over 1000 weapons armor pieces and artifacts as you vanquish your foes and rise to the top as the ultimate soul Test your skills and strategic planning in intricate and deep turnbased combat as you navigate through challenging levels discovering powerful artifacts and building your ultimate arsenal With over 1000 items to find the possibilities are endless,"[15, 16, 31, 32]",,,,,,
435,231098,Fabledom,[6],Missing,Once upon a Village Set in a wholesome fairytale world Fabledom is the ideal laid back City builder Enjoy the growth of your settlement trade and use diplomacy to ally or challenge your neighbors and most importantly find yourself a prince or princess and live happily ever after,"[13, 15]",0.0,8.43,0.0,55.0,2.0,1.0
436,227942,Star Wars Jedi: Survivor - Deluxe Edition,"[6, 167, 169]",Missing,The story of Cal Kestis continues in Star Wars Jedi Survivor a thirdperson galaxyspanning actionadventure game from Respawn Entertainment developed in collaboration with Lucasfilm Games This narratively driven singleplayer title picks up five years after the events of Star Wars Jedi Fallen Order and follows Cals increasingly desperate fight as the galaxy descends further into darkness Pushed to the edges of the galaxy by the Empire Cal will find himself surrounded by threats new and familiar As one of the last surviving Jedi Knights Cal is driven to make a stand during the galaxys darkest times  but how far is he willing to go to protect himself his crew and the legacy of the Jedi Order  The Deluxe Edition includes exclusive cosmetic items for Cal inspired by Han Solo and Luke Skywalker as seen in Star Wars A New Hope,[31],,,,,,
437,227642,Breachers,"[6, 386]",Missing,A multiplayer 5v5 tactical VR FPS in which Enforcers and Revolters  with access to a variety of weapons and gadgets  shoot vault climb and strategize their way to victory,"[5, 24]",0.0,0.0,0.0,0.0,0.0,0.0
438,226812,Echo of the Last Light,"[3, 6]",Missing,Solve puzzles and fight enemies with your smart and loyal companion,"[31, 32]",,,,,,
439,226606,Temple of Kasthet,[6],Missing,Brian Teaser must escape from a mysterious Temple by solving mindblowing puzzles before they well blow his mind,[32],,,,,,
440,226596,The Magical Mixture Mill,[6],Missing,Brew magical mixtures for the local adventurers  and get them hooked Team up with a mushroomloving witch to restore her rundown shop Build automated production lines experiment with exotic ingredients explore a cozy world  and try not to blow everything up,"[13, 31, 32]",,,,,,
441,226459,The Wolf of Derevnya,[6],A jaded hero from an earlier age  A village beset by a mysterious monster  And secrets as deep as the earth  When the villagers of Derevnya begin turning up maimed suspicion falls on you Track down the beast to clear your name and save the villagebut to unravel the mystery you will need to confront your own past  Nightwell Games inaugural title is a survivalhorror choose your own adventure set in the rich medieval world of Kievan Rus  This 7chapter illustrated choose your own adventure gamevisual novel is 75000 words long with four possible endings There are over 200 meaningful choices in this game including a customizable protagonist and 16 different unlockable backstories It includes 40 highres handdrawn illustrations and a buttonclick interface This package includes the complete downloadable game for Windows in 1920x1080 fullscreen format,When the villagers of Derevnya begin turning up maimed suspicion falls on you Track down the beast to clear your name and save the villagebut to unravel the mystery you will need to confront your own past A survivalhorror choose your own adventure set in Kievan Rus,[31],,,,,,
442,226392,Wanted Driver,[6],Missing,Drive car and escape cops Drive fast as you can to evade the cops Buy faster cars and become the fastest driver,[10],,,,,,
443,226047,Cardboard Town,"[6, 14]",Missing,Cardboard Town is a city building card game Manage your resources obtain upgrades draw your cards and thrive Random events quest cards and options make each run different Use your Action Cards wisely along with your Building Cards,"[15, 32, 35]",0.0,0.0,0.0,0.0,0.0,0.0
444,226028,Dino Trauma,[6],Missing,Dino Tauma introduces you to a secret laboratory somewhere in eastern Europe where gore and dinosaurs isnt unusual thing Retro FPS inspired by the 90s legends,[32],0.0,0.0,0.0,0.0,0.0,0.0
445,225198,Road to Devadatta,[6],Missing,Road to Devadatta is a first person adventure game focused on story and puzzle solving in order to progress Explore an ancient temple find out why you are there Use your wits and skills to escape from him But be careful because you are not alone,"[31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
446,224981,Lightracer Spark,[6],Missing,Lightracer Spark is a SciFi Narrative game You are a reviser from a high civilization descending to various extraterrestrial worlds Guide all living beings to prosperity or nip a spark in the bud Accumulate strength through choices and strategies to grasp the rise and fall of all civilizations,"[12, 15, 32, 34]",0.0,9.17,0.0,90.0,1.0,1.0
447,224785,Energy Survivors,[6],Missing,Energy Survivors is a thirdperson shooter roguelite where you play as a space soldier Invade a hostile planet in search of its energy source Choose from a variety of upgrades to create unique and gamebreaking builds,"[12, 32]",,,,,,
448,224766,Remote Planets,[6],Missing,A journey through a vibrant alien world filled with unique boxpushing puzzles  Explore the open world solve logic challenges using unique mechanics and help the friendly cast of villagers restore power to their home Reshape the level space with the help of mysterious alien technology,"[9, 31, 32]",,,,,,
449,224681,Chippy's Escape from Seaberry Keep,[6],Missing,Bust out of the terrarium uncover the witchs secrets make new friends decorate a mansion and explore on a great adventure,"[2, 31, 32]",,,,,,
450,224639,Wayhaven Chronicles: Book Three,"[3, 6, 14]",Missing,Your decisions will shape who is friend or foe who will share in your secrets and just how your romance with a certain vampire will grow,"[12, 31, 32]",6.4,0.0,0.0,83.0,2.0,1.0
451,224622,Inout,[6],Youre a member of Inout Inc an international team of professional exorcists You deal with the most unpredictable cases of exorcism  This time you and your team find yourselves in an old mansion in Madyland According to locals horrible things have been going on there for years They remember a young woman who lived there raising a gravely ill son Then she disappeared and no one has seen the boy since Many people tried to uncover what happened but no one has ever returned from the old mansion Neighbors say Theres a lot of evil there,Inout is a cooperative horror game for 14 players For years the locals have been afraid of an old mansion in Madyland A possessed maniac and an ancient evil have settled here Become a member of a team of exorcists and expel the evil force,[32],,,,,,
452,223528,Mice Tea,"[3, 6, 14, 34]",Missing,Margaret de Campos a store clerk frustrated with her current position in life finds a tea that turns her into an anthropomorphic mouse Things only seem to get weirder and more transformative as they go on  Margaret de Campos is a young clerk at a local bookstore who needs some change in her life Her job feels like a dead end her love life is in a rut and shes not happy with how she looks All of that is upended when she stumbles upon a box of magical tea with the tendency to transform people into anthropomorphic animals Depending on your choices the lives of Margaret her friends and her coworkers are irrevocably changed as the story leads to several wildly different paths Help Margaret find love and a deeper understanding of herself and her proclivities by playing Mice Tea,"[31, 32, 34]",0.0,0.0,0.0,0.0,0.0,0.0
453,223491,Antrabhara,[6],Missing,In a world where humans and monsters coexist three boys and girls with different identities meet in an abandoned old house During the adventure together they collect props solve puzzles escape from indescribable creatures uncover the bloody history behind the ancient house family and finally discover the secret of the bardo,"[12, 31, 32]",,,,,,
454,223445,Bosorka,[6],The young witch Horpyna with the help of the ancient Grimoire has summoned a familiar but owing to the lack of experience she isnt able to cope with the magic book and the spell has remained incomplete After the unsuccessful use the irrepressible book returns to its author from the other world uncontrollably summoning horrifying monsters The only salvation is to stop the book and prevent evil forces from taking over the world Bosorka is an exciting action game that combines the best elements of the roguelike and shoot em up genres with incredibly stylized topdown 3D visualization Immerse yourself in this dark fantasy world and show the demons whos the power to be reckoned with,Bosorka is an exciting action roguelike where a young witch saves the world from insidious and cruel demons Combine runes master a variety of brooms and try all possible and impossible spells until you gain enough power to fight evil,[32],2.67,0.0,0.0,0.0,0.0,1.0
455,223431,Kitari and Kimoshi,[6],Missing,Kitari and Kimoshi is a story about two girls who meet for the very first time through unusual circumstances Click through the manga pages and make choices that affect the flow of the story,"[31, 32]",,,,,,
456,223352,A Knight in the Attic,[6],Missing,Pull open the latch to a dusty old attic and find curiosity and adventure waiting for you on a table in the corner What starts as playfully guiding Guinevere through a labyrinth board quickly turns into a sprawling puzzlesolving VR adventure,"[9, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
457,221165,I Did Not Buy This Ticket,"[3, 6, 14, 49]",Missing,A short horror story about losing your identity Face your traumas while riding a mysterious bus,"[31, 32, 34]",,,,,,
458,221060,Magical Drop VI,"[6, 48, 49, 130]",Missing,The legendary Japanese arcade game is back Choose your favorite characterwill it be World the Overseer of the Magical Land the mighty Justice or the devious Black Pierrotand play in one of the numerous game modes available  Solve diabolical puzzles or beat strong opponents in Arcade match Follow an adventure in Story or Path of Destiny modes full of twists and turns Challenge your friends and the best players online,"[9, 33]",0.0,0.0,0.0,0.0,0.0,0.0
459,220795,Suffer the Night,[6],Missing,The envelope is just the beginning Burn it Destroy it Dont play his game When you see the pale man its already too late Suffer The Night is a firstperson survival horror experience,[31],0.0,3.92,4.7,60.0,1.0,3.0
460,220582,Stella Fantasy,[6],In the near future a mysterious meteorite Estellium granted the human race abilities and powers that they can only imagine To seize this power endless wars began bringing humanity to the brink of extinction Those who survived got together for the future of humanity on Earth They began purifying the ruined Earth and creating ways to restore the damage created by mankind After 3 millennium they have achieved their plans and humanity is once again live in harmony with Earth 30 years ago several meteorites have fallen over the Verania continent The next day mysterious gemstones called Stella Pieces were found which had the power to amplify human abilities Adventurers from all over the world started their journey to Verania seeking Stella Pieces for their own reasons And on the outskirts of Verania Kingdom a young adventurer opens their eyes memory lost ready to embark on a new adventure,Stella Fantasy is a highquality Web3 Action RPG being developed by Ring Games In the world of Stella Fantasy users will participate in realtime team combat action gameplay to control anime characters and conquer the Abyss Rift dungeons for various rewards Using those rewards users can enhance their characters gear and collect them as digital collectibles,[12],,,,,,
461,220497,Skeleton Punchers,[6],Missing,Explosive 2D Pixel Art Action Help the Skeleton Punchers defeat the Zerpian army of the night and recover the Patricians Hoard before its too late,"[5, 25, 32]",,,,,,
462,219801,Golfinite,[6],Missing,Play golf complete challenges buy new gear gain experience level up and compete in tournaments on your quest to become a Professional Golfer Golfinite is a fun and relaxing golf game where each course challenge and playthrough is unique,"[12, 13, 14, 31]",,,,,,
463,219796,Girls! Girls! Girls!?,[6],Missing,Step into Girls Girls Girls Café in this heartwarming romancefilled visual novel As the new manager charm your way into the hearts of 4 captivating ladies throw parties tackle unruly customers and create unforgettable memories in a tale full of fluff and love,[32],0.0,0.0,0.0,0.0,0.0,0.0
464,219671,Look Find Find,[6],Missing,Look Find Find is a cartoon style casual game Players need to find the corresponding props in the scene according to the prompts,[32],,,,,,
465,219234,Cursed Pantsu,[6],Missing,Kaori is a good girl who always does the right thing But one day succumbed to temptation she had stolen panties in the Mall Cursed Pantsu is a storydriven actionadventure game with RPG and platforming elements about Kaoris adventures in the Hellish Mall,"[31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
466,218836,Untold Atlas,"[6, 34, 39]",Missing,Riya Cross is sent on an expedition to explore Aethra a mysterious island which was once a beacon of ancient technology before being lost to the depths of the sea then resurfaced back into the world  Led by Captain Felix Harker Riya and the rest of her crew which includes loose cannon Eli Ryder the accomplished Lilith Wren the contracted scientist Alexei Nova and the everpleasant Aethran guide Claris Io to embark into the mysteries of Aethra and all its regions as they grow closer to the answers behind the true source of the islands ancient technology while diving into their own adventures and romances along the way,"[13, 32]",0.0,0.0,0.0,0.0,0.0,0.0
467,218764,Prima Doll: Fuyuzora Hanabi/Sekka Monyou,[6],Fuyuzora Hanabi Shortly before the opening of Kuronekotei The Republic of Altaria where the New Year has arrived In this country where the Imperial Army is stationed Lilia is being hunted down The person who saved her from her predicament was an autonomous doll with a relaxed atmosphere Her name is Haizakura Will she help Lilia with her wish to cross over to Lobelia  Sekka Monyou Karasuba wakes up from maintenance There on a small island that is a resort for the imperial army she is given a new role by the dollmaker Nagi Touma who fixed her up It is a job like a maid doll and she spends her days unwillingly As the spring thaw approaches the footsteps of war gradually approach,Prima Doll Fuyuzora HanabiSekka Monyou is the first volume of a kinetic novel series based on the multimedia project Prima Doll that adapts the Haizakura and Karasuba prequel episode originally serialized for the official website,[34],,,,,,
468,218520,Trinity Fusion,"[6, 48, 49, 167, 169]",Missing,Take control of your parallel selves on a mission to save the dying multiverse in this roguelite action platformer Explore dark scifi worlds and engage in fastpaced smooth and precise combat,"[8, 12, 32]",0.0,0.0,0.0,0.0,0.0,0.0
469,217635,Homestead Arcana,"[6, 169]",Missing,Become a farming Witch and pioneer the range that has been mysteriously corrupted with Miasma Discover the secret behind its appearance grow plants to power up your spells and use natures magic to heal the land Build your very own homestead from the ground up Discover new plants and tend to your evergrowing garden to heal the land and make it your own,"[12, 13]",0.0,19.91,38.63,59.0,5.0,3.0
470,217442,Oxygen,[6],A natural disaster hit us and brought humanity to the verge of extinction Only a few survived because of Large Igneous Provinces these are volcanoes that dont explode but huge cracks open in the Earths crust and lava just starts bubbling out oozing across the landscape releasing tons of toxic gases The most dangerous thing about an igneous province is that it can keep up the oozing for centuries With the wind effect these gases spread all over the world and changed the atmospheric composition One of these toxic magmatic gases reduced the oxygen level in the air Sadly theres only little oxygen left in the world Before its too late for humanity the Oxygen Center is invented It generates oxygen by electrolysis of underground water and the required electricity is generated by using coal but you should be slowly moving away from coal towards sustainable sources of energy This is the only hope for us,Oxygen is a survival city builder Build your city around the Oxygen Center and ensure your peoples survival in a postapocalyptic future threatened by crack explosions deadly winds droughts and frosts Lead your people and more importantly keep the Oxygen Center running,"[13, 15, 32]",0.0,0.0,0.0,0.0,0.0,0.0
471,217313,Mistrogue: Mist and the Living Dungeons,[6],The Living Dungeons is amorphous and reacts to the movement of the mist creating or dropping passages one after another in front of the players eyes Terrain scaffolding monsters traps everything in the dungeon suddenly changes in real time Players confront the Living Dungeons by making full use of their own strongest skill build Also due to the strange power of the Living Dungeons Players level resets every time you enter it,Mistrogue is a strategic roguelike action game that combines traditional roguelike and skill building gameplay concepts Your goal is to explore dungeons and create the optimum build with the limited resources you find Use your creativity to create powerful builds no one has found,"[12, 15, 32]",,,,,,
472,217227,Dire Destiny: Time Travel,[6],Missing,Dire Destiny Time Travel is a deck building game set in a steampunk apocalypse,[15],,,,,,
473,217014,Goblin's Expedition,[6],Missing,Embark on an epic quest with Trax the goblin using classic Pipe Dreams mechanics to strategically build tracks and reach the Goblin Kings Castle all while avoiding derailment in this challenging railway building puzzle game,"[9, 31]",,,,,,
474,216968,On the Peril of Parrots,[6],Missing,Explore the line between machine and personhood in this Puzzle Narrative experience Take on the role of an AI created by the world renowned Dr G Step through a battery of cognition tests and prove your intelligence sentience and ultimately your humanity,"[9, 32]",,,,,,
475,216899,Swirl W@tch,"[3, 6]",Missing,Swirl Wtch is a tense stealthaction roguelite that takes place on an overexploited gas giant Infiltrate industrial installations evade or eliminate guard ships commit corporate sabotage and grow the movement to unlock new gear Can your actions free this otherworldly world,"[13, 32]",,,,,,
476,216607,Pets Hotel,[6],Missing,Welcome to Pets Hotel a place where you can start the business you always dreamed of Pets Hotel gives you a unique opportunity to build design and run a place where pets can feel at home Cats dogs turtles and many other animals are waiting for you to take proper care of them,[13],0.0,0.0,0.0,0.0,0.0,0.0
477,216489,VR Tribes,[6],Missing,VR Tribes is an actionpacked and strategic online multiplayer battle One in VR and up to three as PC players As VR player you have to conquer the island and protect your magical crystals The PC players have to join together to attack and defeat the VR player,"[31, 32]",,,,,,
478,216286,Shinobi Rising,"[6, 130, 167, 169]",Missing,Welcome to Shinobi Rising the exciting new game set in the Japaneseinspired cyberpunk universe of KatanaRa In this thrilling adventure you play as a shinobi who must solve a murder mystery and discover the culprit behind the death of an innocent child heiress  As you navigate your way through the streets Clan Katas village the entire game takes place across one single night and youll need to use all your cunning and skill to survive Uncover clues and solve puzzles and inch closer to uncovering the truth behind the killing But be warned this is a village where not everyone is what they seem  Who will you strike from the shadows,"[15, 31, 32]",,,,,,
479,216277,Tron: Identity,"[6, 130]",In a new Grid forgotten by its creator and left alone to evolve without User intervention an unprecedented crime has been committed The Repository stands at the center of this society In the aftermath of a breakin the future of this Grid hangs in the balance,Something has been taken Enter a new Grid and forge alliances via visual novel gameplay uncovering truths through Identity Disc puzzles Make critical decisions and plot your own course in a world without a creator,"[9, 31, 32, 34]",2.71,3.25,6.26,79.0,4.0,11.0
480,215900,Skinny & Franko: Fists of Violence,"[6, 48, 49, 130]",Missing,Brutal next chapter of Amigas legendary beatemup Franko The Crazy Revenge is here Its time to clean the streets of shit The iconic game finally gets a sequel it deserves,"[4, 25, 31, 32, 33]",3.23,0.0,0.0,70.0,2.0,2.0
481,215713,StafferCase: A Psychotic Mystery Adventure,[6],Missing,Staffer Case is a new kind of reasoning game that deals with documents related to murder and finds a contradiction between them The stage was in the 1960s when 10 percent of the citys population was in a virtual London with superpowers,"[31, 34]",,,,,,
482,215705,Super Kill-Boi 9000,"[3, 6]",Missing,Defend yourself from a horde of huge eye monsters by building your very own fighting robot  KillBOI 9000 your new best friend and toaster Choose from a large variety of weapons and combine them to make them even larger and ridiculously powerful Like shooting burning cannon balls,"[32, 33]",,,,,,
483,214874,Dead Island 2: Hell-a Edition,"[6, 48, 49, 167, 169]",Missing,Dead Island 2 takes players across the most iconic locations of the City of Angels now stained with horror in an exciting pulp journey from the verdant suburbia of Beverly Hills to the quirky promenade of Venice Beach  HELLA Edition includes  Steelbook  Season expansion pass  Venice Beach travel map  6 slayer Tarot Cards  2 pin badges  1 patch  1 bonus weapons pack  2 additional DLC packs  Memories of Banoi Pack,Missing,,,,,,
484,214853,Dead Island 2: Day One Edition,"[6, 48, 49, 167, 169]",Missing,Dead Island 2 takes players across the most iconic locations of the City of Angels now stained with horror in an exciting pulp journey from the verdant suburbia of Beverly Hills to the quirky promenade of Venice Beach Combat delivers the most intense visceral and gory first person experience possible with plenty of weapons and tactical and brutal options to chew your way through the zombie horde  Day 1 Edition includes  The Memories of Banoi Pack  Banoi War Club  Memories of Banoi Baseball Bat  Weapon Perk  balanced  Personal space skill card,Missing,,,,,,
485,214507,God of Rock,"[6, 48, 49, 130, 167, 169]",The mysterious God of Rock has revived the souls of the universes greatest musicians to clash for his entertainment Revitalized with new bodies and new powers each musician will become a contestant in his game battling it out with each other for musical supremacy on a global stage,God of Rock blends rhythmbased gameplay with fighting game mechanics in tense 1v1 matches Choose from a dozen unique fighters each with their own design mechanics and harmonic attacks Soften up your opponent by executing normal moves and building meter by hitting notes to the beat of the song then spend your meter to unleash EX and special moves do damage and add complexity to their tracks Finally finish them off with a devastating Super attack As the battle progresses the music track will continue to grow in complexity and difficulty until only one fighter is left standing,"[4, 7, 15, 32, 33]",0.0,12.52,0.0,50.0,2.0,1.0
486,214506,Teslagrad 2,"[6, 48, 49, 130, 167, 169]",Missing,Lumina a young Teslamancer finds herself stranded after her airship crashes in Wyrmheim a remote and treacherous land to the North Embark on a dangerous adventure exploring a gigantic abandoned tower looming over a fjordside valley on a quest to get Lumina home and back to her family Use electromagnetic powers to survive the dangers of a wild and untamed land Defend yourself against Viking raiders face gruesome beasts inspired by Nordic mythology and triumph against epic bosses As your journey progresses youll discover new skills and equipment needed to uncover the secrets of the land and delve into the dark past of Luminas ancestors Teslagrad 2 is the followup to the hugely popular physicsbased game where electromagnetic powers are at the heart of survival With improved visuals a bigger world and new puzzlesolving tools Teslagrad 2 delivers a fresh and immersive puzzleplatform experience,"[8, 9, 31, 32]",2.42,4.45,8.09,64.0,11.0,20.0
487,214256,The Ramsey,[6],Missing,The Ramsey is a 2D exploration platform game that solves puzzles using various weapons by controlling cute squirrel characters Explore the maze of islands and defeat the villains who threaten the peace of the planet,"[8, 12, 31, 32]",3.5,4.91,5.54,0.0,0.0,7.0
488,213510,Desktop Dungeons: Rewind,[6],Missing,Desktop Dungeons Rewind bestows bites of tactical roguelike action which will quickly fester into a deep lingering and strategic obsession Bargain with gods equip your spoon and pick your battles before retreating into the healing darkness But beware there are still many monsters to face,"[9, 15, 31, 32]",49.0,59.9,0.0,80.0,1.0,2.0
489,213121,Sagres,[6],Missing,In Sagres the player becomes a Portuguese explorer in 1480 and sets out to find the whereabouts of his missing father  You will travel around the world collecting information and discover forgotten civilizations myths and ruins in the process As you explore you can sail fight and minigames recruit characters from all over the world as your companions and customize your own ships,"[12, 13, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
490,212710,Meet Your Maker,"[6, 48, 49, 167, 169]",Missing,Meet Your Maker is a postapocalyptic firstperson buildingandraiding game where every level is designed by players Switch between roles as you mastermind devious mazelike Outposts filled with traps and guards then gear up for methodical fastpaced combat raiding other players creations,"[5, 15, 24]",9.12,0.0,41.98,70.0,9.0,8.0
491,211940,Sole Saga,"[3, 6]",Missing,Battle with horde of monsters Build your favorite hero with powerful skills and weapons in Action Roguelike style Fight your way to the epic boss and become a legend,"[25, 32]",,,,,,
492,211825,ToriDori,[6],Missing,Immerse yourself in a low poly world at the turn of time Look for differences in the adjacent timeline to unlock the continuation of the story,"[31, 32]",2.5,3.47,4.25,70.0,1.0,4.0
493,211712,Reflection: The Greed,[6],Following a traumatic shootout police lieutenant John Oz is being treated in the Parlak Dag Hospital located in a remote forest Jon has now unknowingly confined himself into a nightmare by giving into his curiosity and sifting through the pages of a mysterious book belonging to another patient The orchestrator of this nightmare is a parasite who lives in reflections and empowers itself by feasting on the weaknesses and fears of its victims Will you allow this parasite to consume you or will you be able to bury it in the dusty pages of the mysterious book,Whats the worst that can happen from reading a decrepit book Jon Oz whos been sifting through pages of a book that shouldnt even have its cover opened is about to confine himself into a nightmare Will you end the nightmare when darkness falls Or will you be a prisoner to your own reflection,"[9, 31, 32]",,,,,,
494,211694,One Eleven,[6],Missing,A horror detective visual novel in which twelve people are stranded on an island Few will survive until dawn The player has to find out who is the killer Can he,"[31, 32]",,,,,,
495,211544,Miniland,[6],Miniland is a game where you can do anything you want to Of course you will still need to eat something from time to time but beside that there are no restrictions  You start with a small patch of land that with time you can expand by yourself with biome tiles which you receive every day  In no time you will find yourself in a big and pretty house with a farm beside crafting new tools and exploring caves,The world doesnt generate itself  you do it shape the world as you wish Start with nothing and build dream houses for goblins and yourself while exploring collecting resources crafting building fighting farming and more  Miniland is a game where you can do anything you want to Of course you will still need to eat something from time to time but beside that there are no restrictions  You start with a small patch of land that with time you can expand by yourself with biome tiles which you receive every day  In no time you will find yourself in a big and pretty house with a farm beside crafting new tools and exploring caves,"[13, 15, 31, 32]",,,,,,
496,211441,ArcRunner,"[6, 48, 49, 167, 169]",Missing,ArcRunner is a beautiful Cyberpunkstyled action roguelite set in the far future on board a huge space station where the controlling AI has gone insane and its up to you to traverse the Arc to find and destroy it,"[5, 25, 32]",3.49,0.0,0.0,63.0,4.0,3.0
497,210565,Varney Lake,"[6, 48, 49, 130, 167, 169]",1954 During the long hot summer Jimmy Doug and Christine are spending their fourth vacation together at Varney Lake Teenage crushes pranks and card tricks long days of adventure a pipe dream of saving the local drivein from demolition theyre kids coming of age  Until they find the Vampire  1981 Lou Hill paranormal investigator has a lead on a mindblowing case Will he be able to convince the now 40something Christine and Jimmy to tell him the truth about that Summer Do they even know themselves  And what really happened to Doug,Summer 1954 A perfect vacation awaits three best friends playing games making crazy plans and running from bullies Until they meet the vampire What really happened that summer at Varney Lake,"[31, 32, 34]",0.0,0.0,0.0,0.0,0.0,0.0
498,210338,Unpogable,[6],The Quboids are caught in an endless cycle of climbing to reach the Star to ascend to Elysium Not many Quboids can make it to Elysium But maybe you can  What are you waiting for Will you seek the Star or fall back to earth,Unpogable is a 2D platformer all about precise platforming  Youll not only use one pogo stick to navigate through each level but two Its not as easy as it sounds Unpogable will challenge all your platforming and pogo skills The huge campaign level will teach you all the necessary skills you need to succeed It starts easy and gets more difficult the further you get just like life Falling can mean a huge loss of progress so be careful  Once youre ready you can try completing the daily challenge levels Its a new level every day randomly generated and the same for every player Or use your own seeds to generate levels The perfect feature to challenge your friends to a race You can see your stats at the end of each level Copy your stats with the press of a button and share them on Twitter or other Social Media platforms to flex with your super awesome Unpogable skills  Want to customize the look of your game You can customize the color of every single object Player environment onewayplatforms slipper almost everything Youll unlock new colors by collecting Qubs in the daily challenge levels  You play as a Quboid The Quboids are caught in an endless cycle of climbing to reach the Star to ascend to Elysium Not many Quboids can make it to Elysium But maybe you can,"[8, 32]",,,,,,
499,208652,Havendock,[6],Missing,A simulation game where you build a town in the middle of the sea Reach selfsufficiency invite travelers to join you then manage their needs and research new facilities to keep them happy Build a submarine and discover islands to produce increasingly complex resources,"[13, 15, 32]",0.0,0.0,0.0,0.0,0.0,0.0
